collateralAmount,collateralReserve,pool,principalAmount,principalReserve,timestamp,user,type,priceUSDTCollateral,reservePriceETHPrincipal,reservePriceUSDPrincipal,reservePriceETHCollateral,reservePriceUSDCollateral,amountUSDPincipal,amountUSDCollateral,liquidator,amountETHPincipal,amountETHCollateral,amountUSDPrincipal,principalCollateralStability,principalStability,collateralStability
5145013866002862268738,BAT,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,113068,GUSD,1610310609,0x4396a292512aa418087645b56a3a76333bd10e28,liquidation,822770000000000.0,1683923479174989.0,2.046651529801754,198870000000000.0,0.2417078892035441,231410.7951716247,1.243590441474518e+21,,,,,,,
42016459263855646658,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,610707316,USDC,1624725095,0x0bb6357181e9ee83762ad4223fe8aa7ea0a606b9,liquidation,576419685106035.0,575927006317749.0,0.9991452776492264,9208180000000000.0,15.974784064333464,610185330.8072339,6.712038638879573e+20,,,,,,,
1565056513,WBTC,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,564448279362,USDC,1621398576,0xaccf1f9320cba94fba57127e56fcd5d38c27303a,liquidation,333052128666566.0,332142260395633.0,0.9972680905101076,1.317683025e+19,39563.867382429904,562906257751.0576,61919688326340.18,,,,,,,
17536620991068333000,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,23666969634,USDC,1614325476,0x6545910c219081b23e7b49560cba7615a1f0a535,liquidation,706641746123956.0,705690000000000.0,0.998653141950392,,,23635093585.43862,,,,,,,,
666262188253065659,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1128340241922223941924,DAI,1624691626,0x9444e0ecbf35ac2291ae66b93a9c0eabdb0f5ae8,liquidation,561680000000000.0,562361771572453.0,1.001213807813084,,,1.1297098301236865e+21,,,,,,,,
16489779925572421775,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,218026355,USDT,1626737857,0x6d5ac8a36e47dd1ce36bd72799d572160ccd7b91,liquidation,550485322392871.0,550485322392871.0,1.0,8006312986009502.0,14.54409892566681,218026355.0,2.398289905e+20,,,,,,,
22186440002691901621,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,36620351576614511218314,DAI,1624370102,0xfaa84d774ca15c368e34d6e829009afd9508a89b,liquidation,581057457339056.0,577000000000000.0,0.9930171151100322,,,3.6364635876924863e+22,,,,,,,,
204530922259050812,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,376413979156593248136,DAI,1624485237,0xcf4045ebc54fde29d986e9bf7dfe548527744982,liquidation,513645923029109.0,517492349696698.0,1.007488478921249,,,3.792327473051709e+20,,,,,,,,
229799301828838335975,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,3760021355414050958428,DAI,1621782822,0x42181822b0464f56fcb72998463cc9ebd15c3204,liquidation,514650192224703.0,516320000000000.0,1.00324454901703,9292942284222936.0,18.056813005455005,3.7722209290067714e+21,4.149443021907448e+21,,,,,,,
359052758391034575,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,500000000,USDC,1614375926,0x37341cbb14c5f128a70b149726ad8b2ce6f4c793,liquidation,683880000000000.0,683910015982923.0,1.000043890716095,,,500021945.3580474,,,,,,,,
3523021557342985976629,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,86120520332,USDT,1621469008,0xe7f1ddad8c5454e7d997aae8e510b6d666376b5a,liquidation,406644124895552.0,406644124895552.0,1.0,1.093449e+16,26.889580669113474,86120520332.0,9.47325723652e+22,,,,,,,
1689020176473644771,AAVE,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,377226657402227322262,DAI,1624192846,0x1bc11a42a9eab99528a4dd132cf9855b4ce72d98,liquidation,486700000000000.0,484390000000000.0,0.9952537497431682,1.1900231e+17,244.50854735976984,3.7543624528264816e+20,4.1297986981091305e+20,,,,,,,
23565027068218440000,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,71601846995,USDC,1621390349,0x175aff9d18f0ecb447ad3084bc854e170525201d,liquidation,310662633816298.0,313440000000000.0,1.0089401359590104,,,72241977242.05156,,,,,,,,
87687608825012655577,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1227576656,USDC,1626425243,0xb9ca542bea41fa50a47043dea79d0a1c08f6e7d3,liquidation,531695000000000.0,533480000000000.0,1.0033571878614618,8215258273546200.0,15.451073027856571,1231697861.448537,1.3548676475933908e+21,,,,,,,
31248846349192738543,UNI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,485215185,USDC,1621818422,0xe6d65734bc0daffbf35aba0252d206b3aca6d0d4,liquidation,469800000000000.0,468202809767034.0,0.9966002762176118,7997000000000000.0,17.022137079608346,483565587.3959797,5.319221461355776e+20,,,,,,,
4737650165552877021,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,6875865954,USDT,1614292286,0x19663c8cfd6defdec4840589d76a4323806d14b9,liquidation,656215203568965.0,656215203568965.0,1.0,,,6875865954.0,,,,,,,,
1554286781165628672,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,3522290270,USDC,1621694449,0xefa9506204751e14d6db197a7e78bef7d8459c05,liquidation,424280000000000.0,420258698588077.0,0.9905220575753676,,,3488906205.6180973,,,,,,,,
11435517,WBTC,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,4060546363673873887758,SUSD,1621446327,0x24166c82f34f3728b0926ebc673313db1dbca485,liquidation,360540000000000.0,362784322630587.0,1.0062248921911217,1.417e+19,39302.157874299664,4.085822827024795e+21,449440494508.2377,,,,,,,
88329881659144618365,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,117155754983,USDC,1614483728,0x2c4ef3a24b1f38d848283c65b05b00987ee43fd8,liquidation,714140000000000.0,718050059345696.0,1.0054752000247795,,,117797206175.58598,,,,,,,,
547850520914760000,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1232606664,USDC,1621703283,0x20acac62bb63b55a2fe5b1ebd779c875e1ce2710,liquidation,423046394878189.0,423300000000000.0,1.0005994735444657,,,1233345579.0858002,,,,,,,,
13894732473904359000,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,29489411567,USDC,1621631197,0x57adad5729e839acd4019fc9e79c2685a42ed489,liquidation,444024343375940.0,448740000000000.0,1.0106202659705696,,,29802596961.15713,,,,,,,,
25112443653680086,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,66828363189849935844,DAI,1621539425,0x6d5245246c4c1f916e6db62f31757692186c4a55,liquidation,357040000000000.0,357881172931935.0,1.0023559627266834,,,6.698580832261048e+19,,,,,,,,
3367259336804782771,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,8210382455,USDC,1622182506,0x08e0b75afdbac6744978aee074d0cb196e09d3e1,liquidation,391070000000000.0,390592481126970.0,0.998778942713504,,,8200357107.678403,,,,,,,,
1799810763502437000,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,3300609418,USDT,1621792801,0x48654005a261ce326f787eae1b9b01fce9cfae71,liquidation,519330000000000.0,519330000000000.0,1.0,,,3300609418.0,,,,,,,,
72130207320239088338,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1217569895,USDC,1624271675,0x0bb6357181e9ee83762ad4223fe8aa7ea0a606b9,liquidation,506052227899298.0,510582295561734.0,1.0089517789127045,9480585466218076.0,18.734401201183264,1228469311.510805,1.351316242661885e+21,,,,,,,
11763942979274489216855,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,135306862055,USDC,1609755382,0x59655511bc501dec7193f2928aad4dbeea1afbd7,liquidation,1040200000000000.0,1091000000000000.0,1.0488367621611228,1.380334514017e+16,13.269895347212074,141914811095.94788,1.561062922055427e+23,,,,,,,
181715551984050000,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,373784947,USDC,1621817802,0xecb989588be2e2d839f8030fd0cfbcff6430a922,liquidation,463906180501817.0,463000000000000.0,0.9980466298145958,,,373054806.6287773,,,,,,,,
154481841487428000,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,329996329,USDT,1621850268,0xaa4c1150f7503d469b7252ed6c803d51b2a05c69,liquidation,445840000000000.0,445840000000000.0,1.0,,,329996329.0,,,,,,,,
403265023130016029336,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,13823290713670406431761,DAI,1621221841,0xac888de5d26d24770ff49539e9369a66c5c41710,liquidation,298970000000000.0,299050000000000.0,1.000267585376459,1.127606e+16,37.71635950095328,1.382698962411993e+22,1.5209688586531925e+22,,,,,,,
90354298677262911,MKR,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,222580279582071436172,TUSD,1621812275,0x9d02f545eda2b7c610c97e54b826684a77bbd678,liquidation,476627170705620.0,480530000000000.0,1.0081884322469532,1.302120138661831e+18,2731.94693608028,2.2440286312093712e+20,2.4684314943303087e+20,,,,,,,
102983762,WBTC,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,35553647276,USDT,1621426972,0xa1cc0197623e2ac5a29e8770783aaa4053c541a9,liquidation,372241145237726.0,372241145237726.0,1.0,1.4136192980246706e+19,37975.90127018024,35553647276.0,3910901178143.74,,,,,,,
35201172,WBTC,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,13016143340,USDT,1621388828,0x86a19282a521e83029f6d4bcae0c9512601dd458,liquidation,310759618957074.0,310759618957074.0,1.0,1.263986566e+19,40674.09305758602,13016143340.0,1431775745664.0913,,,,,,,
4642492538770019787,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,10043575263788548171547,DAI,1624022142,0xf06d3c5dce2dffbc61fd05a9791946173d34f037,liquidation,436486361190644.0,440223859469287.0,1.0085626920127535,,,1.012957530547928e+22,,,,,,,,
118513451094980278048,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,2652664225750880217120,DAI,1621654931,0x2f2a044ba74a9c41132a4a59da13ab82ac8a6f0d,liquidation,426664147756281.0,426700000000000.0,1.0000840291922992,1.0505820192872832e+16,24.62316144471076,2.652887126983211e+21,2.9181758396815324e+21,,,,,,,
8826903629692184287515,DAI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,8406574885421127892872,DAI,1621626255,0x29c75014f0f5fb13c86704d6f02fa34ae5dc6272,liquidation,424155999343462.0,428850000000000.0,1.0110666845778529,428850000000000.0,1.0110666845778529,8.499607798058184e+21,8.924588187961092e+21,,,,,,,
1543189930390556123635,CRV,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,2344530316,USDC,1614492025,0xd762205476ea5649c689a8a703488572c8b3007d,liquidation,732578441394703.0,728035906293090.0,0.9937992509130288,1272000000000000.0,1.7363328322607083,2329992471.7836866,2.67949134255124e+21,,,,,,,
12476496,WBTC,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,3661778883,USDC,1621793112,0x13c7b621e93f7deaf80c13e589607a1a0cbedd86,liquidation,534552987336903.0,535710000000000.0,1.0021644489704586,1.729505353e+19,32354.23604339481,3669704616.5333567,403667496578.4712,,,,,,,
886606688591400000,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1772284700000000000000,BUSD,1621819958,0x9e2317e806d3b7d425e0e7e8634035c097048be4,liquidation,475420155452648.0,476440000000000.0,1.0021451436916489,,,1.7760865053440108e+21,,,,,,,,
194115845885361388921,AAVE,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,75145380182,USDC,1621433351,0xcd1630a9789ddf0ca780397d74b57a340776e250,liquidation,427320000000000.0,424653303071051.0,0.9937594848615816,1.8082917e+17,423.1703875315922,74676434299.39201,8.214407772933121e+22,,,,,,,
100935415725633315459,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,118412165509420185562643,BUSD,1611224484,0xf7c35e45122075ac394a3b453e1b35f4c319e874,liquidation,806720000000000.0,811816648603547.0,1.0063177417239526,,,1.1916026298808264e+23,,,,,,,,
4331424663612396916,YFI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,164055874414,USDT,1621433326,0x16f037a3ddf53da1b047a926e1833219f0a8e1fc,liquidation,418859474726883.0,418859474726883.0,1.0,1.82443e+19,43557.0903866892,164055874414.0,1.8866425557610003e+23,,,,,,,
20234031548644531853702,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,621922166605,USDC,1618717129,0xaf8609004fe2d76f47207ebba1abdaede4d87503,liquidation,473190000000000.0,490681955537451.0,1.0369660295810372,1.659e+16,35.059912508717424,644912159812.8232,7.094033757941053e+23,,,,,,,
2873691626619919162,AAVE,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,668856292,USDC,1624188112,0x1a1f57fb64f29ae0a1bbd16e5d7461db231b4041,liquidation,476850000000000.0,474650294859586.0,0.9953870081987752,1.21523171311494e+17,254.84569846176785,665770863.4088064,7.323479497496872e+20,,,,,,,
120192658127333190836,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1887746264,USDT,1621797331,0x5dd572bda7fc8ee4b1d34defa64b1490510a18bd,liquidation,526299714475590.0,526299714475590.0,1.0,9092671455541976.0,17.276603436127644,1887746264.0,2.0765208904e+21,,,,,,,
110161425662915254285837,REN,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,38272147386028318902462,DAI,1621758949,0xa30afa4363b1c60bbfc19e7d5fa69635567bbdd3,liquidation,472131834429372.0,472837796410275.0,1.0014952645202504,180700000000000.0,0.3827320820643192,3.832937437012844e+22,4.216231180714128e+22,,,,,,,
6974362332958138804,AAVE,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1980598134381185738283,BAT,1616390177,0xb137cbbf0a939daffdee605d62803ffc9e2efd71,liquidation,559100000000000.0,656250000000000.0,1.173761402253622,2.05e+17,366.6607047039886,2.3247496435121683e+21,2.557224607863385e+21,,,,,,,
1289580076474691344803,XSUSHI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,10059141002,USDT,1621774859,0x74faf5e70f9b7771948c5368f063d034b090ac70,liquidation,511222899870666.0,511222899870666.0,1.0,4219905567156961.5,8.254531571697107,10059141002.0,1.064487945549191e+22,,,,,,,
2579527865451133381399,REN,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,629357898663431979,WETH,1620171561,0xef592f0cc7f8ba76f181ccff0c1b5754ec3b0657,liquidation,303700000000000.0,,,268380000000000.0,0.8837010207441554,,2.279531407737159e+21,,,,,,,
1729641994397294175,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,4555525691101175134821,DAI,1621538132,0x9993c65221dfb6cd386545500c4c26d2a875b914,liquidation,360801843430708.0,361600000000000.0,1.0022121743107038,,,4.565603308006781e+21,,,,,,,,
416772751474003630398,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,8668163638,USDC,1621631455,0xdc4221be9dcd88fa62c2212af1bfb92e625aa2ce,liquidation,453242922397850.0,455129037911336.0,1.004161378855091,1.04125e+16,22.973331706788485,8704235150.87564,9.574658665963204e+21,,,,,,,
162369902987334547,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,273484344758861271748,SUSD,1624711360,0x24166c82f34f3728b0926ebc673313db1dbca485,liquidation,553888714726282.0,565436398128855.0,1.0208483818058642,,,2.7918605079632065e+20,,,,,,,,
17999853,WBTC,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,8396169857,USDC,1620862156,0x95f5041e77fc4fc62e71c8dfe2030767a9ad606d,liquidation,247290000000000.0,246620000000000.0,0.9972906304339036,1.2654157221246935e+19,51171.32605947243,8373421529.917667,921076346885.573,,,,,,,
144329012996097819,MKR,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,458039004953435724358,DAI,1621848569,0xe9b365d5bb967caec317127977917226c77c6003,liquidation,441099812914602.0,439000000000000.0,0.9952395969050012,1.53251956e+18,3474.3146905317312,4.5585855465662526e+20,5.0144441012228784e+20,,,,,,,
15237129737833874068,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,27571926504,USDC,1621775317,0xdd629e7b4949a332aa80fed1bc8efb96ca115f96,liquidation,522069517997541.0,526316219839230.0,1.0081343608375712,,,27796206503.17053,,,,,,,,
46639330292425289340,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,104545870988,USDT,1621471084,0x8877889ff4a0fa0415d7572cbc871ede200e2f78,liquidation,424870053523283.0,424870053523283.0,1.0,,,104545870988.0,,,,,,,,
62684063219990275157,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,140952,GUSD,1621688330,0x827e419822915cef1ac701f5b54d5696f67afa44,liquidation,412841747601466.0,445695355049237.0,1.079579179282726,1.028e+16,24.900582510671203,152168.8444782588,1.5608696883134978e+21,,,,,,,
83543054013817330949,UNI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1883994803,USDT,1623100578,0x35fcdb45d138be1ffbe9610bba84b255ca9b0ae0,liquidation,383330000000000.0,383330000000000.0,1.0,9509000000000000.0,24.806302663501423,1883994803.0,2.0723942833e+21,,,,,,,
6408999141,WBTC,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,2764105840192,USDT,1621096514,0x20eaaa20002c9ae5972b15facac7914974578ea9,liquidation,266851824590186.0,266851824590186.0,1.0,1.2659813765e+19,47441.36107910124,2764105840192.0,304051642403830.7,,,,,,,
42587533810803114000,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,90385425882,USDC,1621631197,0xb78f2f71cda61447f051842db26a68d4b58d4b09,liquidation,444024343375940.0,448740000000000.0,1.0106202659705696,,,91345343144.73006,,,,,,,,
203269883347356079,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,436609457947282880826,DAI,1621849241,0x5ff947cfacc8ba6a4f71ea2dbd72821b3434de38,liquidation,441099812914602.0,443394804141175.0,1.0052028841531548,,,4.388810863771543e+20,,,,,,,,
1302604307550567875182,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,24095865353278145235383,DAI,1621759099,0xdf0e65ee0d00124ceb54567c35c90117f4b280ce,liquidation,477055632093005.0,477946324989617.0,1.0018670629517656,9725273629848284.0,20.38603671269996,2.4140853850769984e+22,2.6554939235846985e+22,,,,,,,
163282197967647247,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,381255598,USDC,1623407450,0xbd66f30be39e1be7348020f7f1e3cf91df08a0fb,liquidation,406370152487767.0,407880844302470.0,1.003717526509894,,,382672925.7926105,,,,,,,,
316012341687901198,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,63306,GUSD,1621812275,0x35d1223cb4bd658c03a80a92c38bcdc60a965f5e,liquidation,476627170705620.0,445695355049237.0,0.9351027017394116,,,59197.61163631519,,,,,,,,
60429000881429316965,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,64205709102241358133659,BUSD,1611268575,0xf7c35e45122075ac394a3b453e1b35f4c319e874,liquidation,889360000000000.0,889381232723500.0,1.0000238741606324,,,6.420724195965398e+22,,,,,,,,
221428660147621176,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,473076446,USDC,1621850357,0x330aeedfa17a5a118c94267115e454fbc175eb3f,liquidation,445840000000000.0,445772432804295.0,0.9998484496776758,,,473004751.1121248,,,,,,,,
14637629972884085767,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,307525580,USDT,1621848569,0x85f0da46b2509540e3d5e790bf5fde1ab9f135cd,liquidation,441099812914602.0,441099812914602.0,1.0,1.0193892294129352e+16,23.11017142984577,307525580.0,3.38278138e+20,,,,,,,
1383313655598536309000,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,36626195358287875843859,SUSD,1621437814,0x6c48d5b77b57a2ec7b23d2ca624e0c158919bffa,liquidation,375393303965710.0,381082705896546.0,1.015155842873947,1.109898e+16,29.56627058274281,3.718129622020856e+22,4.089942584222942e+22,,,,,,,
325894457237498333561,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,4918915722,USDC,1621793074,0x82ea4b5a13621e30a47762bc2e34943084979e25,liquidation,534552987336903.0,535710000000000.0,1.0021644489704586,8894362917818776.0,16.63887982766634,4929562464.070255,5.422518710477282e+21,,,,,,,
17618255809461919736548,REN,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,505861,GUSD,1624357535,0xa599f6e4540800bddf18a6e2e90692aa093cdb8d,liquidation,534056988119560.0,445695355049237.0,0.8345464341147404,168803023386672.0,0.3160767991839887,422164.4937077167,5.568721903459438e+21,,,,,,,
17059358960980534634,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,30477,GUSD,1624186055,0x6b30465d07142e143ee132455d1c86f0557d0de7,liquidation,471957336323123.0,445695355049237.0,0.9443551794776937,9350027132470762.0,19.811170232703653,28781.112804941666,3.379658644367839e+20,,,,,,,
1759428211458855694,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,2462374600551213315269,DAI,1614335864,0x801611b066f7ab67fa1badb4c647bf0528a1432c,liquidation,674910000000000.0,680500000000000.0,1.0082825858262583,,,2.4827694295166773e+21,,,,,,,,
620998710814272253772,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,18543109235036669482459,DAI,1621425945,0x967775b2974fc9b74a85ee682c279e660cd4a6ee,liquidation,364160000000000.0,368944429061642.0,1.013138260823929,1.2118406050884404e+16,33.2776967566026,1.8786733440653188e+22,2.0665406784718504e+22,,,,,,,
157270652386404338991,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,4001667892037843264441,DAI,1621468086,0x853bcc31138392dfad817dda3cbea82b198cd5f2,liquidation,396210000000000.0,395010000000000.0,0.9969713030968428,1.1055900710357628e+16,27.904143535896694,3.989548052885764e+21,4.388502858174341e+21,,,,,,,
38051449391629370308,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,91497135359,USDC,1621428264,0xdad8bac5cfb0cd4e8b5ddbe34e1803ae438fe1a5,liquidation,387740660639756.0,396072242796298.0,1.0214875121499902,,,93463181166.71582,,,,,,,,
386601675898775843,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1008082554716209677970,DAI,1621534761,0x8f1093bb83b22ff3fa34a89ab47e398caa8918d5,liquidation,365260482947721.0,365240000000000.0,0.9999439223549296,,,1.0080260238205046e+21,,,,,,,,
823490963972901810218,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,11578943285,USDT,1621788070,0xe7519ca3eb8d20c0b54925f065949b490ec27ce7,liquidation,566833701101973.0,566833701101973.0,1.0,8767150000000000.0,15.466882055452796,11578943285.0,1.27368376135e+22,,,,,,,
7122522,WBTC,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,229236,GUSD,1610335841,0x801611b066f7ab67fa1badb4c647bf0528a1432c,liquidation,892390000000000.0,1683923479174989.0,1.8869815654310207,3.184e+19,35679.46749739463,432564.1061331456,254127792198.4782,,,,,,,
65543163072715440313,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,147381,GUSD,1621688224,0xccec96a03dda5c438996701f26bef600366a137b,liquidation,412841747601466.0,445695355049237.0,1.079579179282726,1.028e+16,24.900582510671203,159109.45902186746,1.6320629401025286e+21,,,,,,,
